seqname	group	gate-1_norm-percent	gate-2_norm-percent	gate-3_norm-percent	gate-4_norm-percent	gate-5_norm-percent	gate-1_norm-count	gate-2_norm-count	gate-3_norm-count	gate-4_norm-count	gate-5_norm-count	corrected-p	enriched-gate
FP016247_POLA2_1	promoter	23.063432835820898	18.600459242250288	19.85677382319173	9.343857634902411	29.13547646383467	2.6784333333333334	2.1601333333333335	2.306033333333333	1.0851333333333333	3.3836	1.0	0
FP023526_IGF2BP1_1	promoter	10.546783213496875	22.358898444475773	20.20889139527233	12.486489026739978	34.39893792001504	0.29923333333333335	0.6343666666666667	0.5733666666666667	0.3542666666666667	0.9759666666666666	1.0	0
ENSG00000143924.19(+)-2	enhancer	33.930679664229615	20.037909558624424	20.91524505821825	15.668562144597889	9.447603574329813	2.088433333333333	1.2333333333333334	1.2873333333333332	0.9644	0.5815	1.0	0
FP016419_MYEOV_1	promoter	15.549565908188164	35.17845996708847	7.703001759064859	23.106735516086935	18.462236849571585	0.9134333333333333	2.0665	0.4525	1.3573666666666666	1.0845333333333333	1.0	0
FP001146_FUBP1_1	promoter	12.117293026649952	13.143625072703035	29.148408119619525	20.5230283478619	25.06764543316559	1.1180666666666665	1.2127666666666665	2.6895333333333333	1.8936666666666666	2.313	1.0	0
FP015457_TRIM68_1	promoter	22.345231042654028	38.06723933649289	0.17402251184834122	27.659952606635073	11.753554502369669	1.0058333333333334	1.7135333333333334	0.007833333333333333	1.2450666666666668	0.5290666666666667	1.0	0
FP010729_ETV1_3	promoter	25.115801345309542	25.812623353606956	15.330084182543196	14.965561686873164	18.775929431667137	0.4157	0.4272333333333333	0.2537333333333333	0.2477	0.3107666666666667	1.0	0
FP001001_PLPP3_2	promoter	28.47820126131067	19.48012064710721	18.599396764463943	14.123389086920756	19.31889224019742	0.8655	0.5920333333333333	0.5652666666666667	0.42923333333333336	0.5871333333333333	1.0	0
FP025813_ATP1A3_4	promoter	40.964238159931334	30.707463957661663	9.032720292529286	11.45784753060135	7.837730059276383	2.020233333333333	1.5144	0.4454666666666667	0.5650666666666667	0.38653333333333334	1.0	0
ENSG00000137463.5(-)	enhancer	27.19174570622917	29.437323763137652	0.3088951550884388	5.075621635478082	37.986413740066645	0.7071666666666667	0.7655666666666667	0.008033333333333333	0.132	0.9879	1.0	0
FP006486_OPA1_1	promoter	16.616646388175386	27.17498084809156	9.737280879635888	17.24663151728178	29.224460366815375	0.6145666666666667	1.0050666666666666	0.36013333333333336	0.6378666666666667	1.0808666666666666	1.0	0
FP009320_ZKSCAN4_2	promoter	12.911856891674947	20.341582088075654	28.77455851999083	11.79348583711445	26.17851666314412	0.9571	1.5078333333333334	2.1329333333333333	0.8742	1.9405	1.0	0
FP024828_RPL36_1	promoter	19.75205497911333	21.609621344832235	14.804608543323003	15.309257512464628	28.524457620266812	0.9772000000000001	1.0691	0.7324333333333333	0.7574	1.4112	1.0	0
